rcp_name,rcp_way,rcp_pat,weight,kcal,carbohydrate,protein,fat,natrium,tag,img,ingredients,MANUAL01,MANUAL_IMG01,MANUAL02,MANUAL_IMG02,MANUAL03,MANUAL_IMG03,MANUAL04,MANUAL_IMG04,MANUAL05,MANUAL_IMG05,MANUAL06,MANUAL_IMG06,RCP_NA_TIP
단호박떡갈비,찌기,반찬,,274.1,34.9,20.1,6,196,다짐육,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00522_1.png,"단호박(150g), 육수(100g), 다진소고기(100g) 다진 파(10g), 다진 마늘(10g), 다진 양파(30g) 참기름(5g), 저염간장(10g), 후춧가루(0.2g) 매실액(10g), 찹쌀가루(20g), 설탕(10g), 잣(10g)","1. 단호박은 칼로 잘라, 수저를 이용하여 호박씨를 제거한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00522_1.png,"2. 손질이 된 단호박은 면보를 깔고, 김이 오른 찜통에서 약 15분 정도 쪄 준비한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00522_2.png,"3. 다진 소고기는 파, 마늘, 양파, 참기름, 간장, 후춧가루, 매실액을 넣고 양념을 한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00522_3.png,4. 3번에 양념된 소고기에 찹쌀가루를 넣고 골고루 섞는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00522_4.png,5. 쪄 놓은 호박에 양념된 소고기를 넣고 모양을 잡아 준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00522_5.png,6. 육수가 한 소큼 끓으면 만들어 놓은 단호박떡갈비(⑤)를 넣어 약 20분 정도 은근히 쪄서 잣을 올려 완성한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00522_6.png,떡갈비를 쪄서 만들어 영양소 파괴를 줄이고 육수를 이용하여 찜으로써 나트륨 함량을 줄였어요.
배추만두탕,끓이기,국&찌개,,51.1,5.5,5.3,0.9,160.9,,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00523_1.png,"배추(100g), 미나리(20g), 두부((30g), 부추(20g) 표고버섯(20g), 느타리(20g), 소고기(30g), 저염간장(10g) 대파(10g), 마늘(10g), 참기름(10g), 통깨(3g) 후춧가루(0.05g) - 육수 : 양지육(50g), 무(30g), 마늘(10g), 저염간장(10g)","1. 냄비에 무와 양지육, 마늘을 넣고 은근히 끓여 육수를 만들어 놓는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00523_1.png,2. 배추와 미나리는 면보를 깔고 찜통에서 약 10분 정도 쪄서 식혀놓는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00523_2.png,3. 두부는 면보에 넣어 손으로 물기를 짜 놓는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00523_3.png,"4. 부추는 송송 썰고, 표고, 느타리버섯은 잘게 다지고, 소고기도 다져 놓고, 저염 간장과 파, 마늘, 참기름, 후춧가루, 통깨를 넣고 잘 섞어서 만두속을 만들 어 놓는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00523_4.png,"5. 쪄놓은 배추를 한 장 펴놓고, 그 위에 만들어 놓은 만두속을 넣어 양 쪽을 접어 말아준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00523_5.png,"6. 말아놓은 배추만두를 쪄 놓은 미나리 끈으로 묶은 후, 만들어 놓은 육수가 끓으면 배추만두를 넣고 간장으로 간을 한 뒤 한 번 더 끓여서 완성한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00523_6.png,두부와 배추를 이용하여 고소하고 달달한 맛이 어우러져 저염간장을 사용해도 그 맛을 충분히 느낄 수 있어요.
해산물누들볶음,볶기,일품,,488.6,47.9,17.1,25.4,274.5,스파게티면,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00524_1.png,"홍합(30g), 조개(30g), 표고버섯(20g), 양파(20g) 홍파프리카(20g), 피망(20g), 오징어(30g), 칵텔새우(20g) 스파게티(100g), 소금(0.5g), 올리브오일(20g), 마늘(20g) 커리가루(30g)","1. 홍합은 끓는 물에 살짝 데쳐 준비하고, 조개는 소금물에 담그어 해감을 해 놓는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00524_1.png,"2. 표고는 기둥을 제거하고 편으로 썰고, 양파는 채를 썰고, 홍파프리카와 피망은 씨를 제거한 뒤 5~6cm 길이로 채를 썰어 놓는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00524_2.png,3. 새우는 요지를 이용하여 등에 있는 내장을 제거해 놓고 오징어는 피망과 비슷한 크기로 채를 썰어 놓는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00524_3.png,4. 스파게티면은 끓은 물에 소금을 넣고 약 10분 정도 삶아 건져 올리브오일을 살짝 발라 준비한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00524_4.png,"5. 팬에 올리브 오일을 두르고, 편 마늘을 넣어 먼저 볶아 향을 만든다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00524_5.png,"6. 마늘의 향이 나오면, 스파게티면을 넣어 볶다가 카레가루를 넣고, 다시 볶으면서 준비한 해물과 채소를 넣어 볶아 완성한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00524_6.png,"다양한 해산물을 사용하게 되면, 나트륨을 넣지 않아도 맛이 충분히 우러나오기 때문에 나트륨을 감소 시킬 수 있어요"
허브닭스테이크,굽기,반찬,,200,13.2,31.2,2.5,275,닭가슴살,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00525_1.png,"닭가슴살(150g), 우유(100g), 로즈마리(5g), 후춧가루(0.02g) 저염버터(10g) - 소스 : 토마토(50g), 마늘(10g), 저염버터(10g) 양송이(20g), 토마토케첩(50g), 생크림(20g) - 곁들임채소 : 당근(20g), 감자(20g), 브로컬리(30g)","1. 닭가슴살에 로즈마리, 후춧가루를 넣고, 15분 정도 우유에 담그어 놓는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00525_1.png,2. 당근과 감자는 사각으로 깎아 양 모서리를 칼로 다시 다듬어 주사위 모양으로 둥그스럼하게 만들어 준비한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00525_2.png,"3. 냄비에 물이 끓으면, 브로컬리와 깎아 놓은 당근과 감자를 데쳐 준비한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00525_3.png,"4. 양송이는 껍질을 제거하고 모양 그대로 편으로 썰어 준비하고, 토마토와 마늘은 잘게 다져 냄비에 버터를 두르고 볶다가 케첩을 넣어준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00525_4.png,"5. 볶아지는 4번에 썰어 놓은 양송이와 생크림을 넣고, 다시 살짝 한 번 더 볶아준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00525_5.png,"6. 팬에 버터를 녹이고, 재워놓은 닭가슴살 (①)을 속이 익도록 노릇노릇 하게 익혀 접시에 담고, 만들어 놓은 감자와 당근, 브로컬리로 장식을 하고, 소스를 함께 올려 완성한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00525_6.png,생토마토를 사용한 소스는 나트륨 함량을 줄이고 신선한 맛과 풍미가 있어요.
새우완자찜,찌기,반찬,,121,7,20.4,1.3,175.8,다짐육,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00526_1.png,"새우(100g), 소금(0.5g), 후춧가루(0.02g) 다진소고기(30g), 마늘(10g), 브로컬리(20g), 당근(20g) 양파(20g), 소금(0.5g), 달걀(30g), 녹말(10g)",1. 준비한 새우의 반은 껍질을 벗겨 내장을 제거하고 곱게 다진다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00526_1.png,"2. 나머지 새우는 내장을 제거하고 껍질을 벗겨, 2/3 정도 반으로 갈라 소금, 후추로 밑간을 해 놓는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00526_2.png,"3. 다진 새우는 소고기와 섞어, 마늘을 넣고 양념이 충분히 스며들도록 준비해 놓는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00526_3.png,"4. 브로컬리는 데쳐 식힌 후 다지고, 당근과 양파도 다져 소금에 살짝 절여 물기를 제거해 놓는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00526_4.png,"5. 양념된 재료(③)에 준비해 놓은 채소 (④)를 넣고, 녹말가루와 달걀을 풀어 골고루 섞는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00526_5.png,"6. 반으로 갈라 준비한 새우에 녹말가루를 살짝 뿌리고, 섞어놓은 재료(⑤)를 완자를 빚어 새우에 올려 주고, 찜기에서 약 10분 정도 쪄서 완성한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00526_6.png,칼슘과 타우린이 풍부한 새우를 다져 넣으면 나트륨을 적게 넣어도 맛있는 요리가 되어 나트륨 함량을 줄일 수 있어요.
두부된장무침,기타,반찬,,217.7,14.4,15.5,10.9,587.3,쌈채,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00527_1.png,"두부(100g), 된장(20g), 쌈채(100g), 생크림(20g)",1. 쌈채는 먹기 좋게 손으로 뜯어 놓는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00527_1.png,2. 뜯어 놓은 쌈채를 물에 담그어 싱싱하게 준비해 놓는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00527_2.png,3. 두부는 면보에 넣어 손으로 짜서 물기를 제거하고 준비한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00527_3.png,4. 된장에 생크림을 넣어 골고루 섞어 짠 맛을 줄여준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00527_4.png,5. 으깬 두부에 된장을 넣어 섞어준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00527_5.png,"6. 물에 담그어 놓은 채소를 체에 건져, 물기를 털어내고, 만들어 놓은 된장 소스에 넣어 무친다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00527_6.png,된장에 생크림을 섞어 나트륨을 감소시켰어요.
귀리죽,끓이기,밥,,317.9,51.9,11.9,7,53.4,,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00528_1.png,"귀리(100g), 쌀(30g), 양파(20g), 부추(20g), 소고기(20g) 참기름(5g), 달걀(50g), 흑임자(2g)",1. 귀리는 깨끗이 씻어 물에 불린다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00528_1.png,2. 쌀도 씻어 따로 불려 놓는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00528_2.png,3. 양파와 부추는 송송 썰어 준비한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00528_3.png,"4. 냄비에 참기름을 넣고, 소고기를 먼저 볶는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00528_4.png,5. 볶아지는 냄비에 다시 불린 귀리와 쌀을 넣어 볶아준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00528_5.png,"6. 충분히 귀리가 볶아지면 물을 넣고 끓이다가, 썰어 놓은 채소를 넣고, 죽이 어우러지게 끓인 뒤 달걀을 풀어 넣고 다시 저어가면 끓여주고, 죽 위에 흑임자를 올려 완성한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00528_6.png,귀리와 달걀을 넣어 고소한 맛을 더함으로써 짠맛을 대체했어요.
탕평채,기타,반찬,,174.3,40.8,1.4,0.6,607.3,저염간장,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00529_1.png,"청포묵(150g), 맛소금(1g), 참기름(5g), 소고기(30g) 저염간장(20g), 설탕(10g), 참기름(5g), 미나리(20g) 숙주(20g), 홍파프리카(20g), 달걀(30g), 김(3g), 통깨(3g) - 양념장 : 저염간장(10g), 설탕(10g), 식초(10g)",1. 청포묵을 약 6~7cm 길이로 썰어 맛소금과 참기름에 살짝 버무려 놓는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00529_1.png,"2. 소고기는 채를 썰어 간장과 설탕, 참기름에 볶아놓고 미나리는 데쳐 찬물에 식혀 5~6cm 길이로 썰고, 숙주는 머리와 꼬리를 떼어 내고, 뜨거운 물에 데쳐 식혀 준비한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00529_2.png,3. 홍파프리카는 씨를 제거하고 약 6cm 길이로 썰어 놓는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00529_3.png,4. 달걀은 황백으로 나눠 각각 지단을 부쳐 채를 썰어 놓는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00529_4.png,5. 김은 살짝 구어 봉투에 넣고 부수어 김가루를 만들어 놓는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00529_5.png,"6. 저염간장에 설탕과 식초를 넣어 골고루 섞어 탕평채 양념장을 만들고, 접시에 준비한 청포묵을 담고, 그 위에 채소와 고기를 올리고, 맨 위에 달걀지단과 김가루를 올린 후 양념장을 끼얹어 완성 한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00529_6.png,저염간장을 소스로 사용해서 나트륨을 감소시켰어요.
세가지샐러드,기타,반찬,,202.4,12.6,16.1,9.8,209.2,연두부,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00530_1.png,"연두부(100g), 닭고기살(50g), 통후추(1g), 단호박(20g) 바나나(20g), 파프리카(20g), 토마토(20g), 어린잎(10g) - 소스 : 마(20g), 생크림(20g), 요거트(20g), 식초(5g) 올리브오일(10g), 설탕(10g), 흑임자(5g), 잣(10g)",1. 연두부는 동글게 썰어 준비한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00530_1.png,2. 호박은 갈라 씨를 제거 하고 껍질을 벗겨 쪄서 작은 깍둑썰기로 썰어 준비 한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00530_2.png,3. 바나나와 파프리카 토마토는 호박과 같은 크기의 작은 깍두기로 썰어 놓는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00530_3.png,4. 닭고기살은 통후추를 넣고 약 20분 정도 삶아 건져 작은 깍두기로 썰어 준비한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00530_4.png,"5. 마와 잣, 흑임자를 갈아 놓은 뒤 생크림, 요거트, 식초, 올리브오일, 설탕을 섞어 샐러드 소스를 만들어 놓는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00530_5.png,"6. 썰어 놓은 연두부 위에 호박 , 닭고기, 토마토, 파프리카를 각각 올린 뒤 어린 잎을 올리고 소스를 뿌려 완성한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00530_6.png,"마, 흑임자 등을 섞어서 만든 소스는 나트륨 함량을 낮춰주어요."
애호박들깨볶음,볶기,반찬,,184.6,16.2,10.4,8.7,202,,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00531_1.png,"애호박(150g), 소금(0.5g), 양파(20g), 대파(10g) 홍고추(10g), 들기름(20g), 다진 마늘(5g), 건새우(20g) 들깨가루(30g)",1. 애호박은 반달 모양으로 썰어 준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00531_1.png,2. 썰어 놓은 호박에 소금을 넣고 살짝 절여 물기를 제거하고 준비한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00531_2.png,"3. 양파는 채를 썰고, 대파는 1/4로 자르고, 홍고추는 어슷썰어 자연스럽게 씨를 제거해 놓는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00531_3.png,"4. 팬에 들기름을 넣고, 마늘을 먼저 볶는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00531_4.png,5. 볶아진 팬에 건새우를 넣어 볶아준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00531_5.png,"6. 건새우가 볶아지면, 썰어 놓은 호박을 넣어 볶다가 양파와 대파를 넣어 볶으면서 들깨 가루와 넣어 살짝 볶으면서 마지막에 썰어 놓은 홍고추를 넣어 한 번만 더 볶아 완성한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00531_6.png,건새우와 들깨가루를 넣어 감칠맛과 고소한 맛을 더했어요.
고구마바나나샐러드,찌기,반찬,,348.8,64.8,4.8,7.8,111.4,연유,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00532_1.png,"고구마(100g), 바나나(100g), 요거트(30g), 어린잎(20g) 잣(5g), 연유(20g)",1. 고구마는 찜통에 약 20분 정도 쪄서 껍질을 벗겨 준비한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00532_1.png,"2. 뜨거운 고구마가 한김 빠지면, 곱게 으깨 놓는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00532_2.png,3. 으깨진 고구마에 바나나를 썰어 요거트와 함께 넣는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00532_3.png,4. 3번에 다시 연유를 넣어 골고루 섞는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00532_4.png,5. 잣은 종이를 깔고 곱게 다져 준비한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00532_5.png,"6. 어린잎은 물에 담그어, 건져 물기를 제거해 놓고, 으깬 고구마에 다진 잣을 넣어 샐러드를 완성한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00532_6.png,고구마와 바나나를 섞어 연유를 넣어 만들면 나트륨을 넣지 않아도 맛이 좋은 샐러드를 만들 수 있어요.
누룽지새우튀김,튀기기,반찬,,558,63.5,23.5,23.3,156.7,,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00533_1.png,"새우(100g), 소금(0.3g), 후춧가루(0.02g) 튀김가루(100g), 달걀(50g), 누룽지(50g), 튀김기름(200g) - 소스 : 오렌지주스(100g), 설탕(10g), 식초(10g) - 곁들임채소 : 어린잎(20g)",1. 새우는 껍질을 제거하고 소금과 후춧가루를 넣어 밑간을 해놓는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00533_1.png,2. 어린잎은 찬물에 담그어 놓는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00533_2.png,3. 튀김가루에 달걀을 넣어 잘 섞어 튀김반죽을 만들어 놓는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00533_3.png,4. 밑간을 해 놓은 새우를 튀김반죽에 넣어 옷을 입힌다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00533_4.png,"5. 누룽지는 170℃의 온도 튀김 기름에 튀겨내고, 튀김옷 입힌 새우도 튀겨낸다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00533_5.png,"6. 냄비에 오렌지주스와 설탕, 식초를 넣어 은근히 졸여 소스를 만들고, 어린잎은 찬물에 건져 물기를 제거하고 접시에 깔고 튀긴 누룽지와 튀긴 새우를 올려 완성한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00533_6.png,과일소스를 사용하여 새콤달콤한 맛을 더했어요.
백김치주꾸미샐러드,끓이기,반찬,,125.5,3.9,22.2,2.3,656.6,백김치,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00534_1.png,"백김치(100g), 주꾸미(100g), 파(10g), 양상추(10g) 홍고추(10g), 어린잎(10g) - 샐러드드레싱 : 저염간장(20g), 식초(10g), 설탕(10g) 꿀(10g), 레몬(10g), 양파(20g), 마늘(10g)",1. 백김치는 살짝 씻어 물기를 제거하고 잘게 썰어 준비한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00534_1.png,2. 양파와 마늘은 다지고 파는 채를 썰어 놓는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00534_2.png,"3. 어린잎은 찬 물에 담그어 놓았다가, 다시 소창에 건져 물기를 빼 놓는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00534_3.png,"4. 냄비에 물을 넣고, 양파와 파를 넣어 끓이다가 준비한 쭈구미를 넣고 부드럽게 데쳐 썰어 놓는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00534_4.png,"5. 식초와 간장, 설탕, 꿀, 레몬, 다진양파, 다진마늘을 넣고 잘 섞어서 샐러드 드레싱을 만든다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00534_5.png,"6. 준비한 백김치(①)와 주꾸미(②)를 섞은 후 양상추를 접시에 깔고, 그 위에 섞어놓은 백김치와 주꾸미를 올리고, 홍고추와 어린잎을 위에 장식으로 올린 후 샐러드 소스를 뿌려 완성한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00534_6.png,백김치 자체에 간이 있어 소금을 넣지 않고도 맛이 좋은 샐러드를 완성할 수 있어요.
닭고기월남쌈,끓이기,반찬,,353.7,40.1,28.5,8.8,197,,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00535_1.png,"닭고기살(100g), 로즈마리(5g), 양파(20g), 소금(0.5g) 후춧가루(0.02g), 오이(30g), 파프리카(30g), 당근(30g) 라이스페이퍼(20g), 녹말가루(30g), 식용유(20g) - 소스 : 다진 마늘(10g), 고춧가루(10g), 설탕(20g) 식초(20g), 레몬즙(10g)",1. 닭고기살에 로즈마리를 뿌려 약 3시간 이상 숙성을 시킨다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00535_1.png,"2. 냄비에 물을 1/3쯤 넣고, 양파채를 썰어 넣어 끓으면, 숙성된 닭고기살을 넣고 약 20분 정도 삶아 건진다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00535_2.png,"3. 삶아 건진 닭고기살을 한 김 빼고, 길게 손으로 찢어 소금과 후춧가루에 살짝 무치고, 오이와 파프리카는 씨를 제거 하고 채를 썰고, 당근도 오이채의 길이에 맞게 채를 썰어 준비해 놓는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00535_3.png,"4. 마늘을 다지고, 고춧가루와 설탕, 식초, 레몬즙을 넣어 소스를 만든다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00535_4.png,5. 뜨거운 물에 라이스페이퍼를 살짝 넣어 바로 건진다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00535_5.png,"6. 건져 놓은 라이스페이퍼에 준비한 닭고기살과 파프리카, 오이, 당근 넣고 돌돌 말아, 녹말가루를 살짝 입혀, 팬에 굴리듯 익혀 완성하고, 준비해 놓은 소스와 함께 제공한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00535_6.png,라이스 페이퍼를 이용하여 채소와 닭고기살의 맛을 함께 느낄 수 있어 소금간 없이 맛을 냈어요
